FECHA_MUESTRA,TIPO,UBICACION,GENERO,GRUPO_ETARIO,N
24JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,45
24JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,34
24JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,26
24JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,8
24JAN2021:00:00:00,testeos,CEC,F,0-19,15
24JAN2021:00:00:00,testeos,CEC,F,20-29,27
24JAN2021:00:00:00,testeos,CEC,F,30-39,17
24JAN2021:00:00:00,testeos,CEC,F,40-49,24
24JAN2021:00:00:00,testeos,CEC,F,50-59,17
24JAN2021:00:00:00,testeos,CEC,F,60-69,5
24JAN2021:00:00:00,testeos,CEC,F,70-79,1
24JAN2021:00:00:00,testeos,CEC,M,0-19,12
24JAN2021:00:00:00,testeos,CEC,M,20-29,27
24JAN2021:00:00:00,testeos,CEC,M,30-39,21
24JAN2021:00:00:00,testeos,CEC,M,40-49,22
24JAN2021:00:00:00,testeos,CEC,M,50-59,17
24JAN2021:00:00:00,testeos,CEC,M,60-69,7
24JAN2021:00:00:00,testeos,CEC,M,80 y más,2
24JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,275
24JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,330
24JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,338
24JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,366
24JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,252
24JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,105
24JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,30
24JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,10
24JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,270
24JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,398
24JAN2021:00:00:00,testeos,Costa Salguero,M,30-39,308
24JAN2021:00:00:00,testeos,Costa Salguero,M,40-49,371
24JAN2021:00:00:00,testeos,Costa Salguero,M,50-59,252
24JAN2021:00:00:00,testeos,Costa Salguero,M,60-69,117
24JAN2021:00:00:00,testeos,Costa Salguero,M,70-79,37
24JAN2021:00:00:00,testeos,Costa Salguero,M,80 y más,6
24JAN2021:00:00:00,testeos,Edificio Munich,F,0-19,58
24JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,118
24JAN2021:00:00:00,testeos,Edificio Munich,F,30-39,110
24JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,103
24JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,55
24JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,29
24JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,9
24JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,76
24JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,92
24JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,93
24JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,92
24JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,59
24JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,32
24JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,9
24JAN2021:00:00:00,testeos,Ezeiza,F,0-19,87
24JAN2021:00:00:00,testeos,Ezeiza,F,20-29,480
24JAN2021:00:00:00,testeos,Ezeiza,F,30-39,368
24JAN2021:00:00:00,testeos,Ezeiza,F,40-49,171
24JAN2021:00:00:00,testeos,Ezeiza,F,50-59,119
24JAN2021:00:00:00,testeos,Ezeiza,F,60-69,56
24JAN2021:00:00:00,testeos,Ezeiza,F,70-79,23
24JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,7
24JAN2021:00:00:00,testeos,Ezeiza,M,0-19,75
24JAN2021:00:00:00,testeos,Ezeiza,M,20-29,350
24JAN2021:00:00:00,testeos,Ezeiza,M,30-39,341
24JAN2021:00:00:00,testeos,Ezeiza,M,40-49,150
24JAN2021:00:00:00,testeos,Ezeiza,M,50-59,87
24JAN2021:00:00:00,testeos,Ezeiza,M,60-69,46
24JAN2021:00:00:00,testeos,Ezeiza,M,70-79,19
24JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,2
24JAN2021:00:00:00,testeos,La Rural,F,0-19,283
24JAN2021:00:00:00,testeos,La Rural,F,20-29,371
24JAN2021:00:00:00,testeos,La Rural,F,30-39,389
24JAN2021:00:00:00,testeos,La Rural,F,40-49,459
24JAN2021:00:00:00,testeos,La Rural,F,50-59,273
24JAN2021:00:00:00,testeos,La Rural,F,60-69,119
24JAN2021:00:00:00,testeos,La Rural,F,70-79,46
24JAN2021:00:00:00,testeos,La Rural,F,80 y más,10
24JAN2021:00:00:00,testeos,La Rural,M,0-19,276
24JAN2021:00:00:00,testeos,La Rural,M,20-29,315
24JAN2021:00:00:00,testeos,La Rural,M,30-39,349
24JAN2021:00:00:00,testeos,La Rural,M,40-49,404
24JAN2021:00:00:00,testeos,La Rural,M,50-59,256
24JAN2021:00:00:00,testeos,La Rural,M,60-69,141
24JAN2021:00:00:00,testeos,La Rural,M,70-79,46
24JAN2021:00:00:00,testeos,La Rural,M,80 y más,10
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,58
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,186
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,136
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,84
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,56
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,41
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,13
24JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,86
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,168
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,121
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,59
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,39
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,12
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,3
24JAN2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,1
24JAN2021:00:00:00,positivos,Callao | USAM,F,0-19,2
24JAN2021:00:00:00,positivos,Callao | USAM,F,20-29,2
24JAN2021:00:00:00,positivos,Callao | USAM,F,40-49,3
24JAN2021:00:00:00,positivos,Callao | USAM,M,0-19,2
24JAN2021:00:00:00,positivos,Callao | USAM,M,20-29,3
24JAN2021:00:00:00,positivos,Callao | USAM,M,30-39,1
24JAN2021:00:00:00,positivos,CEC,F,20-29,3
24JAN2021:00:00:00,positivos,CEC,F,40-49,1
24JAN2021:00:00:00,positivos,CEC,F,70-79,1
24JAN2021:00:00:00,positivos,CEC,M,20-29,2
24JAN2021:00:00:00,positivos,Costa Salguero,F,0-19,10
24JAN2021:00:00:00,positivos,Costa Salguero,F,20-29,16
24JAN2021:00:00:00,positivos,Costa Salguero,F,30-39,9
24JAN2021:00:00:00,positivos,Costa Salguero,F,40-49,5
24JAN2021:00:00:00,positivos,Costa Salguero,F,50-59,6
24JAN2021:00:00:00,positivos,Costa Salguero,F,60-69,2
24JAN2021:00:00:00,positivos,Costa Salguero,M,0-19,16
24JAN2021:00:00:00,positivos,Costa Salguero,M,20-29,53
24JAN2021:00:00:00,positivos,Costa Salguero,M,30-39,8
24JAN2021:00:00:00,positivos,Costa Salguero,M,40-49,9
24JAN2021:00:00:00,positivos,Costa Salguero,M,50-59,6
24JAN2021:00:00:00,positivos,Costa Salguero,M,60-69,1
24JAN2021:00:00:00,positivos,Costa Salguero,M,70-79,1
24JAN2021:00:00:00,positivos,Costa Salguero,M,80 y más,1
24JAN2021:00:00:00,positivos,Edificio Munich,F,0-19,1
24JAN2021:00:00:00,positivos,Edificio Munich,F,20-29,3
24JAN2021:00:00:00,positivos,Edificio Munich,F,30-39,2
24JAN2021:00:00:00,positivos,Edificio Munich,F,40-49,1
24JAN2021:00:00:00,positivos,Edificio Munich,M,0-19,1
24JAN2021:00:00:00,positivos,Edificio Munich,M,20-29,1
24JAN2021:00:00:00,positivos,Edificio Munich,M,30-39,4
24JAN2021:00:00:00,positivos,Edificio Munich,M,50-59,1
24JAN2021:00:00:00,positivos,Ezeiza,F,20-29,19
24JAN2021:00:00:00,positivos,Ezeiza,F,30-39,7
24JAN2021:00:00:00,positivos,Ezeiza,F,40-49,3
24JAN2021:00:00:00,positivos,Ezeiza,F,50-59,2
24JAN2021:00:00:00,positivos,Ezeiza,F,60-69,1
24JAN2021:00:00:00,positivos,Ezeiza,F,70-79,2
24JAN2021:00:00:00,positivos,Ezeiza,F,80 y más,1
24JAN2021:00:00:00,positivos,Ezeiza,M,0-19,1
24JAN2021:00:00:00,positivos,Ezeiza,M,20-29,23
24JAN2021:00:00:00,positivos,Ezeiza,M,30-39,8
24JAN2021:00:00:00,positivos,Ezeiza,M,60-69,2
24JAN2021:00:00:00,positivos,Ezeiza,M,70-79,1
24JAN2021:00:00:00,positivos,La Rural,F,0-19,11
24JAN2021:00:00:00,positivos,La Rural,F,20-29,15
24JAN2021:00:00:00,positivos,La Rural,F,30-39,10
24JAN2021:00:00:00,positivos,La Rural,F,40-49,4
24JAN2021:00:00:00,positivos,La Rural,F,50-59,2
24JAN2021:00:00:00,positivos,La Rural,F,60-69,2
24JAN2021:00:00:00,positivos,La Rural,M,0-19,5
24JAN2021:00:00:00,positivos,La Rural,M,20-29,20
24JAN2021:00:00:00,positivos,La Rural,M,30-39,5
24JAN2021:00:00:00,positivos,La Rural,M,40-49,2
24JAN2021:00:00:00,positivos,La Rural,M,50-59,4
24JAN2021:00:00:00,positivos,La Rural,M,60-69,1
24JAN2021:00:00:00,positivos,Terminal Dellepiane,F,0-19,3
24JAN2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,2
24JAN2021:00:00:00,positivos,Terminal Dellepiane,F,80 y más,1
24JAN2021:00:00:00,positivos,Terminal Dellepiane,M,0-19,1
24JAN2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,6
25JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,35
25JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,83
25JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,84
25JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,65
25JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,52
25JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,33
25JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,12
25JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,25
25JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,48
25JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,56
25JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,50
25JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,30
25JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,28
25JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,8
25JAN2021:00:00:00,testeos,Callao | USAM,M,80 y más,1
25JAN2021:00:00:00,testeos,CEC,F,0-19,7
25JAN2021:00:00:00,testeos,CEC,F,20-29,27
25JAN2021:00:00:00,testeos,CEC,F,30-39,31
25JAN2021:00:00:00,testeos,CEC,F,40-49,15
25JAN2021:00:00:00,testeos,CEC,F,50-59,9
25JAN2021:00:00:00,testeos,CEC,F,60-69,8
25JAN2021:00:00:00,testeos,CEC,F,70-79,3
25JAN2021:00:00:00,testeos,CEC,M,0-19,8
25JAN2021:00:00:00,testeos,CEC,M,20-29,23
25JAN2021:00:00:00,testeos,CEC,M,30-39,30
25JAN2021:00:00:00,testeos,CEC,M,40-49,8
25JAN2021:00:00:00,testeos,CEC,M,50-59,6
25JAN2021:00:00:00,testeos,CEC,M,60-69,6
25JAN2021:00:00:00,testeos,CEC,M,70-79,3
25JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,300
25JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,430
25JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,370
25JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,389
25JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,241
25JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,115
25JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,34
25JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,17
25JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,308
25JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,473
25JAN2021:00:00:00,testeos,Costa Salguero,M,30-39,388
25JAN2021:00:00:00,testeos,Costa Salguero,M,40-49,399
25JAN2021:00:00:00,testeos,Costa Salguero,M,50-59,263
25JAN2021:00:00:00,testeos,Costa Salguero,M,60-69,132
25JAN2021:00:00:00,testeos,Costa Salguero,M,70-79,58
25JAN2021:00:00:00,testeos,Costa Salguero,M,80 y más,7
25JAN2021:00:00:00,testeos,Edificio Munich,F,0-19,83
25JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,156
01FEB2021:00:00:00,testeos,Costa Salguero,M,40-49,750
25JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,84
25JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,56
25JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,26
25JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,9
25JAN2021:00:00:00,testeos,Edificio Munich,F,80 y más,3
25JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,61
25JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,110
25JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,113
25JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,86
25JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,44
25JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,41
25JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,9
25JAN2021:00:00:00,testeos,Edificio Munich,M,80 y más,2
25JAN2021:00:00:00,testeos,Ezeiza,F,0-19,93
25JAN2021:00:00:00,testeos,Ezeiza,F,20-29,386
21JAN2021:00:00:00,testeos,Ezeiza,F,30-39,212
21JAN2021:00:00:00,testeos,Ezeiza,F,40-49,121
21JAN2021:00:00:00,testeos,Ezeiza,F,50-59,98
21JAN2021:00:00:00,testeos,Ezeiza,F,60-69,54
21JAN2021:00:00:00,testeos,Ezeiza,F,70-79,17
21JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,3
21JAN2021:00:00:00,testeos,Ezeiza,M,0-19,75
21JAN2021:00:00:00,testeos,Ezeiza,M,20-29,196
21JAN2021:00:00:00,testeos,Ezeiza,M,30-39,171
21JAN2021:00:00:00,testeos,Ezeiza,M,40-49,94
21JAN2021:00:00:00,testeos,Ezeiza,M,50-59,60
21JAN2021:00:00:00,testeos,Ezeiza,M,60-69,34
21JAN2021:00:00:00,testeos,Ezeiza,M,70-79,12
21JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,4
21JAN2021:00:00:00,testeos,La Rural,F,0-19,117
21JAN2021:00:00:00,testeos,La Rural,F,20-29,181
21JAN2021:00:00:00,testeos,La Rural,F,30-39,229
21JAN2021:00:00:00,testeos,La Rural,F,40-49,161
21JAN2021:00:00:00,testeos,La Rural,F,50-59,131
21JAN2021:00:00:00,testeos,La Rural,F,60-69,61
21JAN2021:00:00:00,testeos,La Rural,F,70-79,29
21JAN2021:00:00:00,testeos,La Rural,F,80 y más,2
21JAN2021:00:00:00,testeos,La Rural,M,0-19,97
21JAN2021:00:00:00,testeos,La Rural,M,20-29,198
21JAN2021:00:00:00,testeos,La Rural,M,30-39,177
21JAN2021:00:00:00,testeos,La Rural,M,40-49,153
21JAN2021:00:00:00,testeos,La Rural,M,50-59,126
21JAN2021:00:00:00,testeos,La Rural,M,60-69,60
21JAN2021:00:00:00,testeos,La Rural,M,70-79,37
21JAN2021:00:00:00,testeos,La Rural,M,80 y más,4
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,78
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,178
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,100
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,73
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,48
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,42
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,18
21JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,1
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,48
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,121
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,92
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,58
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,36
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,13
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,10
21JAN2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,4
21JAN2021:00:00:00,positivos,Callao | USAM,F,0-19,1
21JAN2021:00:00:00,positivos,Callao | USAM,F,30-39,2
21JAN2021:00:00:00,positivos,Callao | USAM,F,40-49,2
21JAN2021:00:00:00,positivos,Callao | USAM,M,0-19,1
21JAN2021:00:00:00,positivos,Callao | USAM,M,30-39,3
21JAN2021:00:00:00,positivos,Callao | USAM,M,40-49,3
21JAN2021:00:00:00,positivos,Callao | USAM,M,50-59,3
21JAN2021:00:00:00,positivos,CEC,F,20-29,1
21JAN2021:00:00:00,positivos,CEC,F,30-39,1
21JAN2021:00:00:00,positivos,CEC,F,40-49,2
21JAN2021:00:00:00,positivos,CEC,F,80 y más,1
21JAN2021:00:00:00,positivos,CEC,M,20-29,1
21JAN2021:00:00:00,positivos,Costa Salguero,F,0-19,4
21JAN2021:00:00:00,positivos,Costa Salguero,F,20-29,9
21JAN2021:00:00:00,positivos,Costa Salguero,F,30-39,9
21JAN2021:00:00:00,positivos,Costa Salguero,F,40-49,3
21JAN2021:00:00:00,positivos,Costa Salguero,F,50-59,1
21JAN2021:00:00:00,positivos,Costa Salguero,F,60-69,2
21JAN2021:00:00:00,positivos,Costa Salguero,M,0-19,7
21JAN2021:00:00:00,positivos,Costa Salguero,M,20-29,19
21JAN2021:00:00:00,positivos,Costa Salguero,M,30-39,14
21JAN2021:00:00:00,positivos,Costa Salguero,M,40-49,5
21JAN2021:00:00:00,positivos,Costa Salguero,M,50-59,4
21JAN2021:00:00:00,positivos,Edificio Munich,F,20-29,4
21JAN2021:00:00:00,positivos,Edificio Munich,F,40-49,2
21JAN2021:00:00:00,positivos,Edificio Munich,M,0-19,1
21JAN2021:00:00:00,positivos,Edificio Munich,M,30-39,5
21JAN2021:00:00:00,positivos,Edificio Munich,M,40-49,1
21JAN2021:00:00:00,positivos,Edificio Munich,M,70-79,1
21JAN2021:00:00:00,positivos,Ezeiza,F,0-19,3
21JAN2021:00:00:00,positivos,Ezeiza,F,20-29,13
21JAN2021:00:00:00,positivos,Ezeiza,F,30-39,1
21JAN2021:00:00:00,positivos,Ezeiza,F,40-49,1
21JAN2021:00:00:00,positivos,Ezeiza,F,50-59,4
21JAN2021:00:00:00,positivos,Ezeiza,M,0-19,7
21JAN2021:00:00:00,positivos,Ezeiza,M,20-29,12
21JAN2021:00:00:00,positivos,Ezeiza,M,30-39,1
21JAN2021:00:00:00,positivos,Ezeiza,M,50-59,1
21JAN2021:00:00:00,positivos,La Rural,F,0-19,2
21JAN2021:00:00:00,positivos,La Rural,F,20-29,9
21JAN2021:00:00:00,positivos,La Rural,F,30-39,3
21JAN2021:00:00:00,positivos,La Rural,F,40-49,5
21JAN2021:00:00:00,positivos,La Rural,F,50-59,3
21JAN2021:00:00:00,positivos,La Rural,F,60-69,1
21JAN2021:00:00:00,positivos,La Rural,F,80 y más,1
21JAN2021:00:00:00,positivos,La Rural,M,0-19,8
21JAN2021:00:00:00,positivos,La Rural,M,20-29,13
21JAN2021:00:00:00,positivos,La Rural,M,30-39,2
21JAN2021:00:00:00,positivos,La Rural,M,40-49,2
21JAN2021:00:00:00,positivos,La Rural,M,50-59,1
21JAN2021:00:00:00,positivos,Terminal Dellepiane,F,0-19,10
21JAN2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,3
21JAN2021:00:00:00,positivos,Terminal Dellepiane,F,60-69,1
21JAN2021:00:00:00,positivos,Terminal Dellepiane,M,0-19,5
21JAN2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,5
21JAN2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
22JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,31
22JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,75
22JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,82
22JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,60
22JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,33
22JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,27
22JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,14
22JAN2021:00:00:00,testeos,Callao | USAM,F,80 y más,2
22JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,24
22JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,40
22JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,43
22JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,46
22JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,28
22JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,14
22JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,8
22JAN2021:00:00:00,testeos,Callao | USAM,M,80 y más,1
22JAN2021:00:00:00,testeos,CEC,F,0-19,6
22JAN2021:00:00:00,testeos,CEC,F,20-29,13
22JAN2021:00:00:00,testeos,CEC,F,30-39,9
22JAN2021:00:00:00,testeos,CEC,F,40-49,8
22JAN2021:00:00:00,testeos,CEC,F,50-59,7
22JAN2021:00:00:00,testeos,CEC,F,60-69,1
22JAN2021:00:00:00,testeos,CEC,F,70-79,3
22JAN2021:00:00:00,testeos,CEC,M,0-19,9
22JAN2021:00:00:00,testeos,CEC,M,20-29,11
22JAN2021:00:00:00,testeos,CEC,M,30-39,13
22JAN2021:00:00:00,testeos,CEC,M,40-49,3
22JAN2021:00:00:00,testeos,CEC,M,50-59,7
22JAN2021:00:00:00,testeos,CEC,M,60-69,5
22JAN2021:00:00:00,testeos,CEC,M,70-79,3
22JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,128
22JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,192
22JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,153
22JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,176
22JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,126
22JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,54
22JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,32
22JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,6
22JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,129
22JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,194
22JAN2021:00:00:00,testeos,Costa Salguero,M,30-39,195
22JAN2021:00:00:00,testeos,Costa Salguero,M,40-49,204
22JAN2021:00:00:00,testeos,Costa Salguero,M,50-59,133
22JAN2021:00:00:00,testeos,Costa Salguero,M,60-69,72
22JAN2021:00:00:00,testeos,Costa Salguero,M,70-79,34
22JAN2021:00:00:00,testeos,Costa Salguero,M,80 y más,8
22JAN2021:00:00:00,testeos,Edificio Munich,F,0-19,46
22JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,128
22JAN2021:00:00:00,testeos,Edificio Munich,F,30-39,121
22JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,87
22JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,64
22JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,30
22JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,13
22JAN2021:00:00:00,testeos,Edificio Munich,F,80 y más,2
22JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,68
22JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,121
22JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,118
22JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,97
22JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,38
22JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,33
22JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,10
22JAN2021:00:00:00,testeos,Edificio Munich,M,80 y más,1
22JAN2021:00:00:00,testeos,Ezeiza,F,0-19,91
22JAN2021:00:00:00,testeos,Ezeiza,F,20-29,384
22JAN2021:00:00:00,testeos,Ezeiza,F,30-39,262
22JAN2021:00:00:00,testeos,Ezeiza,F,40-49,144
22JAN2021:00:00:00,testeos,Ezeiza,F,50-59,90
22JAN2021:00:00:00,testeos,Ezeiza,F,60-69,53
22JAN2021:00:00:00,testeos,Ezeiza,F,70-79,30
22JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,4
22JAN2021:00:00:00,testeos,Ezeiza,M,0-19,67
22JAN2021:00:00:00,testeos,Ezeiza,M,20-29,233
22JAN2021:00:00:00,testeos,Ezeiza,M,30-39,201
22JAN2021:00:00:00,testeos,Ezeiza,M,40-49,108
22JAN2021:00:00:00,testeos,Ezeiza,M,50-59,89
22JAN2021:00:00:00,testeos,Ezeiza,M,60-69,32
22JAN2021:00:00:00,testeos,Ezeiza,M,70-79,17
22JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,1
22JAN2021:00:00:00,testeos,La Rural,F,0-19,126
22JAN2021:00:00:00,testeos,La Rural,F,20-29,223
22JAN2021:00:00:00,testeos,La Rural,F,30-39,177
22JAN2021:00:00:00,testeos,La Rural,F,40-49,202
22JAN2021:00:00:00,testeos,La Rural,F,50-59,141
22JAN2021:00:00:00,testeos,La Rural,F,60-69,72
22JAN2021:00:00:00,testeos,La Rural,F,70-79,23
22JAN2021:00:00:00,testeos,La Rural,F,80 y más,3
22JAN2021:00:00:00,testeos,La Rural,M,0-19,106
22JAN2021:00:00:00,testeos,La Rural,M,20-29,168
22JAN2021:00:00:00,testeos,La Rural,M,30-39,207
22JAN2021:00:00:00,testeos,La Rural,M,40-49,190
22JAN2021:00:00:00,testeos,La Rural,M,50-59,153
22JAN2021:00:00:00,testeos,La Rural,M,60-69,74
22JAN2021:00:00:00,testeos,La Rural,M,70-79,31
22JAN2021:00:00:00,testeos,La Rural,M,80 y más,9
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,76
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,217
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,159
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,72
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,66
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,41
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,11
22JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,4
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,63
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,167
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,98
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,55
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,41
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,16
22JAN2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,7
