,FECHA_MUESTRA,TIPO,DISPOSITIVO,GENERO,GRUPO_ETARIO,N
10234,21FEB2021:00:00:00,testeos,La Rural,F,70-79,18
10235,21FEB2021:00:00:00,testeos,La Rural,F,80 y más,6
10236,21FEB2021:00:00:00,testeos,La Rural,M,0-19,71
10237,21FEB2021:00:00:00,testeos,La Rural,M,20-29,100
10238,21FEB2021:00:00:00,testeos,La Rural,M,30-39,177
10239,21FEB2021:00:00:00,testeos,La Rural,M,40-49,179
10240,21FEB2021:00:00:00,testeos,La Rural,M,50-59,95
10241,21FEB2021:00:00:00,testeos,La Rural,M,60-69,52
10242,21FEB2021:00:00:00,testeos,La Rural,M,70-79,20
10243,21FEB2021:00:00:00,testeos,La Rural,M,80 y más,3
10244,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,104
10245,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,313
10246,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,282
10247,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,148
10248,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,105
10249,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,72
10250,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,31
10251,21FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,4
10252,21FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,60
10253,19FEB2021:00:00:00,testeos,Costa Salguero,F,20-29,580
10254,19FEB2021:00:00:00,testeos,Costa Salguero,F,30-39,703
10255,19FEB2021:00:00:00,testeos,Costa Salguero,F,40-49,541
10256,19FEB2021:00:00:00,testeos,Costa Salguero,F,50-59,331
10257,19FEB2021:00:00:00,testeos,Costa Salguero,F,60-69,217
10258,19FEB2021:00:00:00,testeos,Costa Salguero,F,70-79,83
10259,19FEB2021:00:00:00,testeos,Costa Salguero,F,80 y más,18
10260,19FEB2021:00:00:00,testeos,Costa Salguero,M,0-19,241
10261,19FEB2021:00:00:00,testeos,Costa Salguero,M,20-29,496
10262,19FEB2021:00:00:00,testeos,Costa Salguero,M,30-39,697
10263,19FEB2021:00:00:00,testeos,Costa Salguero,M,40-49,646
10264,19FEB2021:00:00:00,testeos,Costa Salguero,M,50-59,367
10265,19FEB2021:00:00:00,testeos,Costa Salguero,M,60-69,247
10266,19FEB2021:00:00:00,testeos,Costa Salguero,M,70-79,109
10267,19FEB2021:00:00:00,testeos,Costa Salguero,M,80 y más,14
10268,19FEB2021:00:00:00,testeos,Edificio Munich,F,0-19,53
10269,19FEB2021:00:00:00,testeos,Edificio Munich,F,20-29,229
10270,19FEB2021:00:00:00,testeos,Edificio Munich,F,30-39,179
10271,19FEB2021:00:00:00,testeos,Edificio Munich,F,40-49,102
10272,19FEB2021:00:00:00,testeos,Edificio Munich,F,50-59,72
10273,19FEB2021:00:00:00,testeos,Edificio Munich,F,60-69,44
10274,19FEB2021:00:00:00,testeos,Edificio Munich,F,70-79,8
10275,19FEB2021:00:00:00,testeos,Edificio Munich,F,80 y más,2
10276,19FEB2021:00:00:00,testeos,Edificio Munich,M,0-19,26
10277,19FEB2021:00:00:00,testeos,Edificio Munich,M,20-29,155
10278,19FEB2021:00:00:00,testeos,Edificio Munich,M,30-39,191
10279,19FEB2021:00:00:00,testeos,Edificio Munich,M,40-49,101
10280,19FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,48
10281,19FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,50
10282,19FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,9
10283,19FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,1
10284,19FEB2021:00:00:00,testeos,Ezeiza,F,0-19,75
10285,19FEB2021:00:00:00,testeos,Ezeiza,F,20-29,276
10286,19FEB2021:00:00:00,testeos,Ezeiza,F,30-39,241
10287,19FEB2021:00:00:00,testeos,Ezeiza,F,40-49,154
10288,19FEB2021:00:00:00,testeos,Ezeiza,F,50-59,109
10289,19FEB2021:00:00:00,testeos,Ezeiza,F,60-69,49
10290,19FEB2021:00:00:00,testeos,Ezeiza,F,70-79,15
10291,19FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,3
10292,19FEB2021:00:00:00,testeos,Ezeiza,M,0-19,51
10293,19FEB2021:00:00:00,testeos,Ezeiza,M,20-29,168
10294,19FEB2021:00:00:00,testeos,Ezeiza,M,30-39,231
10295,19FEB2021:00:00:00,testeos,Ezeiza,M,40-49,142
10296,19FEB2021:00:00:00,testeos,Ezeiza,M,50-59,85
10297,19FEB2021:00:00:00,testeos,Ezeiza,M,60-69,41
10298,19FEB2021:00:00:00,testeos,Ezeiza,M,70-79,14
10299,19FEB2021:00:00:00,testeos,La Rural,F,0-19,70
10300,19FEB2021:00:00:00,testeos,La Rural,F,20-29,169
10301,19FEB2021:00:00:00,testeos,La Rural,F,30-39,184
10302,19FEB2021:00:00:00,testeos,La Rural,F,40-49,105
10303,19FEB2021:00:00:00,testeos,La Rural,F,50-59,66
10304,19FEB2021:00:00:00,testeos,La Rural,F,60-69,48
10305,19FEB2021:00:00:00,testeos,La Rural,F,70-79,14
10306,19FEB2021:00:00:00,testeos,La Rural,F,80 y más,4
10307,19FEB2021:00:00:00,testeos,La Rural,M,0-19,46
10308,19FEB2021:00:00:00,testeos,La Rural,M,20-29,122
10309,19FEB2021:00:00:00,testeos,La Rural,M,30-39,189
10310,19FEB2021:00:00:00,testeos,La Rural,M,40-49,97
10311,19FEB2021:00:00:00,testeos,La Rural,M,50-59,66
10312,19FEB2021:00:00:00,testeos,La Rural,M,60-69,42
10313,19FEB2021:00:00:00,testeos,La Rural,M,70-79,26
10314,19FEB2021:00:00:00,testeos,La Rural,M,80 y más,2
10315,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,76
10316,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,222
10317,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,161
10318,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,128
10319,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,93
10320,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,61
10321,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,24
10322,19FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,5
10323,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,52
10324,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,161
10325,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,127
10326,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,84
10327,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,49
10328,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,39
10329,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,17
10330,19FEB2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,3
10331,19FEB2021:00:00:00,positivos,Callao | USAM,F,0-19,1
10332,19FEB2021:00:00:00,positivos,Callao | USAM,F,30-39,2
10333,19FEB2021:00:00:00,positivos,Callao | USAM,F,40-49,1
10334,19FEB2021:00:00:00,positivos,Callao | USAM,F,50-59,1
10335,19FEB2021:00:00:00,positivos,Callao | USAM,M,40-49,1
10336,19FEB2021:00:00:00,positivos,Costa Salguero,F,0-19,3
10337,19FEB2021:00:00:00,positivos,Costa Salguero,F,20-29,8
10338,19FEB2021:00:00:00,positivos,Costa Salguero,F,30-39,16
10339,19FEB2021:00:00:00,positivos,Costa Salguero,F,40-49,7
10340,19FEB2021:00:00:00,positivos,Costa Salguero,F,50-59,2
10341,19FEB2021:00:00:00,positivos,Costa Salguero,F,60-69,2
10342,19FEB2021:00:00:00,positivos,Costa Salguero,F,70-79,1
10343,19FEB2021:00:00:00,positivos,Costa Salguero,F,80 y más,1
10344,19FEB2021:00:00:00,positivos,Costa Salguero,M,0-19,2
10345,19FEB2021:00:00:00,positivos,Costa Salguero,M,20-29,12
10346,19FEB2021:00:00:00,positivos,Costa Salguero,M,30-39,17
10347,19FEB2021:00:00:00,positivos,Costa Salguero,M,40-49,8
10348,19FEB2021:00:00:00,positivos,Costa Salguero,M,50-59,4
10349,19FEB2021:00:00:00,positivos,Costa Salguero,M,70-79,1
10350,19FEB2021:00:00:00,positivos,Edificio Munich,F,20-29,1
10351,19FEB2021:00:00:00,positivos,Edificio Munich,F,30-39,1
10352,19FEB2021:00:00:00,positivos,Edificio Munich,M,20-29,1
10353,19FEB2021:00:00:00,positivos,Edificio Munich,M,30-39,2
10354,19FEB2021:00:00:00,positivos,Edificio Munich,M,40-49,1
10355,19FEB2021:00:00:00,positivos,Ezeiza,F,30-39,2
10356,19FEB2021:00:00:00,positivos,Ezeiza,M,20-29,1
10357,19FEB2021:00:00:00,positivos,Ezeiza,M,30-39,3
10358,19FEB2021:00:00:00,positivos,Ezeiza,M,40-49,1
10359,19FEB2021:00:00:00,positivos,Ezeiza,M,60-69,1
10360,19FEB2021:00:00:00,positivos,La Rural,F,0-19,2
10361,19FEB2021:00:00:00,positivos,La Rural,F,20-29,7
10362,19FEB2021:00:00:00,positivos,La Rural,F,30-39,6
10363,19FEB2021:00:00:00,positivos,La Rural,F,50-59,1
10364,19FEB2021:00:00:00,positivos,La Rural,M,20-29,6
10365,19FEB2021:00:00:00,positivos,La Rural,M,30-39,9
10366,19FEB2021:00:00:00,positivos,La Rural,M,40-49,2
10367,19FEB2021:00:00:00,positivos,La Rural,M,50-59,1
10368,19FEB2021:00:00:00,positivos,La Rural,M,60-69,1
10369,19FEB2021:00:00:00,positivos,Terminal Dellepiane,F,30-39,3
10370,19FEB2021:00:00:00,positivos,Terminal Dellepiane,F,50-59,1
10371,19FEB2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
10372,20FEB2021:00:00:00,testeos,Callao | USAM,F,0-19,42
10373,20FEB2021:00:00:00,testeos,Callao | USAM,F,20-29,113
10374,20FEB2021:00:00:00,testeos,Callao | USAM,F,30-39,117
10375,20FEB2021:00:00:00,testeos,Callao | USAM,F,40-49,64
10376,20FEB2021:00:00:00,testeos,Callao | USAM,F,50-59,50
10377,23FEB2021:00:00:00,testeos,Ezeiza,M,40-49,119
10378,23FEB2021:00:00:00,testeos,Ezeiza,M,50-59,68
10379,23FEB2021:00:00:00,testeos,Ezeiza,M,60-69,46
10380,23FEB2021:00:00:00,testeos,Ezeiza,M,70-79,15
10381,23FEB2021:00:00:00,testeos,Ezeiza,M,80 y más,1
10382,23FEB2021:00:00:00,testeos,La Rural,F,0-19,57
10383,23FEB2021:00:00:00,testeos,La Rural,F,20-29,144
10384,23FEB2021:00:00:00,testeos,La Rural,F,30-39,194
10385,23FEB2021:00:00:00,testeos,La Rural,F,40-49,112
10386,23FEB2021:00:00:00,testeos,La Rural,F,50-59,76
10387,23FEB2021:00:00:00,testeos,La Rural,F,60-69,55
10388,23FEB2021:00:00:00,testeos,La Rural,F,70-79,17
10389,23FEB2021:00:00:00,testeos,La Rural,F,80 y más,3
10390,23FEB2021:00:00:00,testeos,La Rural,M,0-19,43
10391,23FEB2021:00:00:00,testeos,La Rural,M,20-29,127
10392,23FEB2021:00:00:00,testeos,La Rural,M,30-39,201
10393,23FEB2021:00:00:00,testeos,La Rural,M,40-49,128
10394,23FEB2021:00:00:00,testeos,La Rural,M,50-59,75
10395,23FEB2021:00:00:00,testeos,La Rural,M,60-69,47
10396,23FEB2021:00:00:00,testeos,La Rural,M,70-79,20
10397,23FEB2021:00:00:00,testeos,La Rural,M,80 y más,2
10398,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,52
10399,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,225
10400,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,155
10401,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,104
10402,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,120
10403,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,68
10404,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,31
10405,23FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,5
10406,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,40
10407,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,166
10408,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,139
10409,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,82
10410,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,42
10411,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,34
10412,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,13
10413,23FEB2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,1
10414,23FEB2021:00:00:00,positivos,Callao | USAM,F,30-39,2
10415,23FEB2021:00:00:00,positivos,Callao | USAM,F,40-49,1
10416,23FEB2021:00:00:00,positivos,Callao | USAM,M,20-29,1
10417,23FEB2021:00:00:00,positivos,Callao | USAM,M,40-49,1
10418,23FEB2021:00:00:00,positivos,Costa Salguero,F,0-19,2
10419,23FEB2021:00:00:00,positivos,Costa Salguero,F,20-29,6
10420,23FEB2021:00:00:00,positivos,Costa Salguero,F,30-39,4
10421,23FEB2021:00:00:00,positivos,Costa Salguero,F,40-49,3
10422,23FEB2021:00:00:00,positivos,Costa Salguero,F,50-59,4
10423,23FEB2021:00:00:00,positivos,Costa Salguero,F,60-69,1
10424,23FEB2021:00:00:00,positivos,Costa Salguero,M,20-29,6
10425,23FEB2021:00:00:00,positivos,Costa Salguero,M,30-39,6
10426,23FEB2021:00:00:00,positivos,Costa Salguero,M,40-49,3
10427,23FEB2021:00:00:00,positivos,Costa Salguero,M,60-69,3
10428,23FEB2021:00:00:00,positivos,Costa Salguero,M,70-79,1
10429,23FEB2021:00:00:00,positivos,Edificio Munich,F,20-29,1
10430,23FEB2021:00:00:00,positivos,Edificio Munich,F,30-39,2
10431,23FEB2021:00:00:00,positivos,Edificio Munich,F,40-49,1
10432,23FEB2021:00:00:00,positivos,Edificio Munich,M,0-19,1
10433,23FEB2021:00:00:00,positivos,Edificio Munich,M,20-29,5
10434,23FEB2021:00:00:00,positivos,Edificio Munich,M,30-39,4
10435,23FEB2021:00:00:00,positivos,Edificio Munich,M,40-49,3
10436,23FEB2021:00:00:00,positivos,Edificio Munich,M,60-69,1
10437,23FEB2021:00:00:00,positivos,Ezeiza,F,0-19,2
10438,23FEB2021:00:00:00,positivos,Ezeiza,F,20-29,4
10439,23FEB2021:00:00:00,positivos,Ezeiza,F,30-39,5
10440,23FEB2021:00:00:00,positivos,Ezeiza,F,40-49,1
10441,23FEB2021:00:00:00,positivos,Ezeiza,M,0-19,3
10442,23FEB2021:00:00:00,positivos,Ezeiza,M,20-29,2
10443,23FEB2021:00:00:00,positivos,Ezeiza,M,30-39,1
10444,23FEB2021:00:00:00,positivos,Ezeiza,M,40-49,1
10445,23FEB2021:00:00:00,positivos,La Rural,F,0-19,1
10446,23FEB2021:00:00:00,positivos,La Rural,F,20-29,3
10447,23FEB2021:00:00:00,positivos,La Rural,F,30-39,7
10448,23FEB2021:00:00:00,positivos,La Rural,F,40-49,2
10449,23FEB2021:00:00:00,positivos,La Rural,F,50-59,1
10450,23FEB2021:00:00:00,positivos,La Rural,M,0-19,2
10451,23FEB2021:00:00:00,positivos,La Rural,M,20-29,8
10452,23FEB2021:00:00:00,positivos,La Rural,M,30-39,9
10453,23FEB2021:00:00:00,positivos,La Rural,M,40-49,5
10454,23FEB2021:00:00:00,positivos,La Rural,M,70-79,1
10455,23FEB2021:00:00:00,positivos,Terminal Dellepiane,F,60-69,1
10456,23FEB2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,2
10457,23FEB2021:00:00:00,positivos,Terminal Dellepiane,M,30-39,1
10458,23FEB2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,2
10459,24FEB2021:00:00:00,testeos,Callao | USAM,F,0-19,38
10460,24FEB2021:00:00:00,testeos,Callao | USAM,F,20-29,125
10461,24FEB2021:00:00:00,testeos,Callao | USAM,F,30-39,142
10462,24FEB2021:00:00:00,testeos,Callao | USAM,F,40-49,58
10463,24FEB2021:00:00:00,testeos,Callao | USAM,F,50-59,67
10464,24FEB2021:00:00:00,testeos,Callao | USAM,F,60-69,43
10465,24FEB2021:00:00:00,testeos,Callao | USAM,F,70-79,11
10466,24FEB2021:00:00:00,testeos,Callao | USAM,M,0-19,21
10467,24FEB2021:00:00:00,testeos,Callao | USAM,M,20-29,96
10468,24FEB2021:00:00:00,testeos,Callao | USAM,M,30-39,109
10469,24FEB2021:00:00:00,testeos,Callao | USAM,M,40-49,62
10470,24FEB2021:00:00:00,testeos,Callao | USAM,M,50-59,48
10471,24FEB2021:00:00:00,testeos,Callao | USAM,M,60-69,28
10472,24FEB2021:00:00:00,testeos,Callao | USAM,M,70-79,14
10473,24FEB2021:00:00:00,testeos,Callao | USAM,M,80 y más,1
10474,24FEB2021:00:00:00,testeos,Costa Salguero,F,0-19,154
10475,24FEB2021:00:00:00,testeos,Costa Salguero,F,20-29,300
10476,24FEB2021:00:00:00,testeos,Costa Salguero,F,30-39,402
10477,24FEB2021:00:00:00,testeos,Costa Salguero,F,40-49,315
10478,24FEB2021:00:00:00,testeos,Costa Salguero,F,50-59,242
10479,24FEB2021:00:00:00,testeos,Costa Salguero,F,60-69,181
10480,24FEB2021:00:00:00,testeos,Costa Salguero,F,70-79,71
10481,24FEB2021:00:00:00,testeos,Costa Salguero,F,80 y más,17
10482,24FEB2021:00:00:00,testeos,Costa Salguero,M,0-19,136
10483,24FEB2021:00:00:00,testeos,Costa Salguero,M,20-29,254
10484,24FEB2021:00:00:00,testeos,Costa Salguero,M,30-39,437
10485,24FEB2021:00:00:00,testeos,Costa Salguero,M,40-49,352
10486,24FEB2021:00:00:00,testeos,Costa Salguero,M,50-59,252
10487,24FEB2021:00:00:00,testeos,Costa Salguero,M,60-69,197
10488,24FEB2021:00:00:00,testeos,Costa Salguero,M,70-79,99
10489,24FEB2021:00:00:00,testeos,Costa Salguero,M,80 y más,11
10490,24FEB2021:00:00:00,testeos,Edificio Munich,F,0-19,19
10491,24FEB2021:00:00:00,testeos,Edificio Munich,F,20-29,92
10492,24FEB2021:00:00:00,testeos,Edificio Munich,F,30-39,89
10493,24FEB2021:00:00:00,testeos,Edificio Munich,F,40-49,51
10494,24FEB2021:00:00:00,testeos,Edificio Munich,F,50-59,40
10495,24FEB2021:00:00:00,testeos,Edificio Munich,F,60-69,26
10496,24FEB2021:00:00:00,testeos,Edificio Munich,F,70-79,11
10497,24FEB2021:00:00:00,testeos,Edificio Munich,F,80 y más,1
10498,24FEB2021:00:00:00,testeos,Edificio Munich,M,0-19,18
10499,24FEB2021:00:00:00,testeos,Edificio Munich,M,20-29,63
10500,24FEB2021:00:00:00,testeos,Edificio Munich,M,30-39,86
10501,24FEB2021:00:00:00,testeos,Edificio Munich,M,40-49,68
10502,24FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,35
10503,24FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,34
10504,24FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,8
10505,24FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,4
10506,24FEB2021:00:00:00,testeos,Ezeiza,F,0-19,87
10507,24FEB2021:00:00:00,testeos,Ezeiza,F,20-29,265
10508,24FEB2021:00:00:00,testeos,Ezeiza,F,30-39,237
10509,24FEB2021:00:00:00,testeos,Ezeiza,F,40-49,139
10510,24FEB2021:00:00:00,testeos,Ezeiza,F,50-59,92
10511,24FEB2021:00:00:00,testeos,Ezeiza,F,60-69,61
10512,24FEB2021:00:00:00,testeos,Ezeiza,F,70-79,13
10513,24FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,3
10514,24FEB2021:00:00:00,testeos,Ezeiza,M,0-19,61
10515,24FEB2021:00:00:00,testeos,Ezeiza,M,20-29,161
10516,24FEB2021:00:00:00,testeos,Ezeiza,M,30-39,216
10517,24FEB2021:00:00:00,testeos,Ezeiza,M,40-49,120
10518,24FEB2021:00:00:00,testeos,Ezeiza,M,50-59,75
10519,24FEB2021:00:00:00,testeos,Ezeiza,M,60-69,52
10520,24FEB2021:00:00:00,testeos,Ezeiza,M,70-79,13
10521,24FEB2021:00:00:00,testeos,Ezeiza,M,80 y más,2
10522,24FEB2021:00:00:00,testeos,La Rural,F,0-19,38
10523,24FEB2021:00:00:00,testeos,La Rural,F,20-29,112
10524,24FEB2021:00:00:00,testeos,La Rural,F,30-39,124
10525,24FEB2021:00:00:00,testeos,La Rural,F,40-49,69
10526,24FEB2021:00:00:00,testeos,La Rural,F,50-59,67
10527,24FEB2021:00:00:00,testeos,La Rural,F,60-69,56
10528,24FEB2021:00:00:00,testeos,La Rural,F,70-79,24
10529,24FEB2021:00:00:00,testeos,La Rural,F,80 y más,3
10530,24FEB2021:00:00:00,testeos,La Rural,M,0-19,31
10531,24FEB2021:00:00:00,testeos,La Rural,M,20-29,85
10532,24FEB2021:00:00:00,testeos,La Rural,M,30-39,121
10533,24FEB2021:00:00:00,testeos,La Rural,M,40-49,79
10534,24FEB2021:00:00:00,testeos,La Rural,M,50-59,64
10535,24FEB2021:00:00:00,testeos,La Rural,M,60-69,49
10536,24FEB2021:00:00:00,testeos,La Rural,M,70-79,27
10537,24FEB2021:00:00:00,testeos,La Rural,M,80 y más,3
10538,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,55
10539,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,222
10540,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,148
10541,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,84
10542,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,79
10543,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,55
10544,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,30
10545,24FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
10546,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,64
10547,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,175
10548,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,114
10549,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,84
10550,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,48
10551,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,35
10552,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,21
10553,24FEB2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,4
10554,24FEB2021:00:00:00,positivos,Callao | USAM,F,20-29,2
10555,24FEB2021:00:00:00,positivos,Callao | USAM,F,30-39,2
10556,24FEB2021:00:00:00,positivos,Callao | USAM,M,20-29,2
10557,24FEB2021:00:00:00,positivos,Callao | USAM,M,30-39,2
10558,24FEB2021:00:00:00,positivos,Costa Salguero,F,0-19,3
10559,24FEB2021:00:00:00,positivos,Costa Salguero,F,20-29,5
10560,24FEB2021:00:00:00,positivos,Costa Salguero,F,30-39,7
10561,24FEB2021:00:00:00,positivos,Costa Salguero,F,40-49,3
10562,24FEB2021:00:00:00,positivos,Costa Salguero,F,60-69,5
10563,24FEB2021:00:00:00,positivos,Costa Salguero,F,70-79,1
10564,26FEB2021:00:00:00,testeos,Callao | USAM,M,20-29,57
10565,26FEB2021:00:00:00,testeos,Callao | USAM,M,30-39,78
10566,26FEB2021:00:00:00,testeos,Callao | USAM,M,40-49,45
10567,26FEB2021:00:00:00,testeos,Callao | USAM,M,50-59,31
10568,26FEB2021:00:00:00,testeos,Callao | USAM,M,60-69,25
10569,26FEB2021:00:00:00,testeos,Callao | USAM,M,70-79,9
10570,26FEB2021:00:00:00,testeos,Callao | USAM,M,80 y más,1
10571,26FEB2021:00:00:00,testeos,Costa Salguero,F,0-19,118
10572,26FEB2021:00:00:00,testeos,Costa Salguero,F,20-29,228
10573,26FEB2021:00:00:00,testeos,Costa Salguero,F,30-39,258
10574,26FEB2021:00:00:00,testeos,Costa Salguero,F,40-49,212
10575,26FEB2021:00:00:00,testeos,Costa Salguero,F,50-59,191
10576,26FEB2021:00:00:00,testeos,Costa Salguero,F,60-69,149
10577,26FEB2021:00:00:00,testeos,Costa Salguero,F,70-79,65
10578,26FEB2021:00:00:00,testeos,Costa Salguero,F,80 y más,14
10579,26FEB2021:00:00:00,testeos,Costa Salguero,M,0-19,93
10580,26FEB2021:00:00:00,testeos,Costa Salguero,M,20-29,167
10581,26FEB2021:00:00:00,testeos,Costa Salguero,M,30-39,283
10582,26FEB2021:00:00:00,testeos,Costa Salguero,M,40-49,223
10583,26FEB2021:00:00:00,testeos,Costa Salguero,M,50-59,185
10584,26FEB2021:00:00:00,testeos,Costa Salguero,M,60-69,169
10585,26FEB2021:00:00:00,testeos,Costa Salguero,M,70-79,73
10586,26FEB2021:00:00:00,testeos,Costa Salguero,M,80 y más,10
10587,26FEB2021:00:00:00,testeos,Edificio Munich,F,0-19,11
10588,26FEB2021:00:00:00,testeos,Edificio Munich,F,20-29,86
10589,26FEB2021:00:00:00,testeos,Edificio Munich,F,30-39,71
10590,26FEB2021:00:00:00,testeos,Edificio Munich,F,40-49,38
10591,26FEB2021:00:00:00,testeos,Edificio Munich,F,50-59,26
10592,26FEB2021:00:00:00,testeos,Edificio Munich,F,60-69,32
10593,26FEB2021:00:00:00,testeos,Edificio Munich,F,70-79,5
10594,26FEB2021:00:00:00,testeos,Edificio Munich,F,80 y más,3
10595,26FEB2021:00:00:00,testeos,Edificio Munich,M,0-19,13
10596,26FEB2021:00:00:00,testeos,Edificio Munich,M,20-29,61
10597,26FEB2021:00:00:00,testeos,Edificio Munich,M,30-39,86
10598,26FEB2021:00:00:00,testeos,Edificio Munich,M,40-49,56
10599,26FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,23
10600,26FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,30
10601,26FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,17
10602,26FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,3
10603,26FEB2021:00:00:00,testeos,Ezeiza,F,0-19,58
10604,26FEB2021:00:00:00,testeos,Ezeiza,F,20-29,259
10605,26FEB2021:00:00:00,testeos,Ezeiza,F,30-39,245
10606,26FEB2021:00:00:00,testeos,Ezeiza,F,40-49,118
10607,26FEB2021:00:00:00,testeos,Ezeiza,F,50-59,95
10608,26FEB2021:00:00:00,testeos,Ezeiza,F,60-69,48
10609,26FEB2021:00:00:00,testeos,Ezeiza,F,70-79,24
10610,26FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,3
10611,26FEB2021:00:00:00,testeos,Ezeiza,M,0-19,28
10612,26FEB2021:00:00:00,testeos,Ezeiza,M,20-29,167
10613,26FEB2021:00:00:00,testeos,Ezeiza,M,30-39,208
10614,26FEB2021:00:00:00,testeos,Ezeiza,M,40-49,147
10615,26FEB2021:00:00:00,testeos,Ezeiza,M,50-59,90
10616,26FEB2021:00:00:00,testeos,Ezeiza,M,60-69,53
10617,26FEB2021:00:00:00,testeos,Ezeiza,M,70-79,10
10618,26FEB2021:00:00:00,testeos,Ezeiza,M,80 y más,1
10619,26FEB2021:00:00:00,testeos,La Rural,F,0-19,45
10620,26FEB2021:00:00:00,testeos,La Rural,F,20-29,100
10621,26FEB2021:00:00:00,testeos,La Rural,F,30-39,119
10622,26FEB2021:00:00:00,testeos,La Rural,F,40-49,86
